food_code,food_name,category,kcal_100g,protein_100g,carbs_100g,fat_100g,sugars_100g,fiber_100g
25647,"Sandwich, wrap, chicken and raw vegetables",starters and dishes,222.0,9.57,23.6,9.22,2.19,2.87
25648,"Sandwich, wrap, ham and raw vegetables",starters and dishes,234.0,8.55,25.2,10.4,2.25,3.07
25646,"Sandwich, wrap, vegetarian",starters and dishes,246.0,9.28,19.5,13.8,3.18,3.67
1017,Sangria,beverages,88.7,0.0,11.0,0.05,9.5,0.0
17640,Sardine oil,fats and oils,900.0,0.0,0.0,100.0,0.0,0.0
11184,Sauce (average),miscellaneous,246.0,1.51,6.74,23.3,4.64,1.18
11217,"Sauce for fried spring rolls, nuoc mam based, prepacked",miscellaneous,132.0,1.38,31.2,0.5,30.9,0.0
11213,"Sauce, cold (average)",miscellaneous,318.0,0.83,6.23,31.9,4.89,0.79
11218,"Sauce, warm (average)",miscellaneous,123.0,2.67,7.65,8.67,4.21,1.88
25220,"Sauerkraut, seasoned and cooked with bacon bits, without garnish, drained, cooked",starters and dishes,75.5,1.38,0.1,6.6,0.2,4.5
25003,"Sauerkraut, with garnish (cooked meats), prepacked",starters and dishes,109.0,5.06,2.8,8.06,0.66,2.71
30780,Sausage (average),"meat, egg and fish",286.0,17.4,1.22,23.4,0.81,0.24
30707,"Sausage in a brioche crust, cooked","meat, egg and fish",303.0,14.7,20.9,17.4,3.8,2.0
30052,"Sausage meat, pork and beef, raw","meat, egg and fish",309.0,11.8,4.4,26.5,0.0,2.6
30051,"Sausage meat, pure pork, raw","meat, egg and fish",258.0,16.9,0.0,21.2,0.0,0.0
30050,"Sausage meat, raw","meat, egg and fish",323.0,14.7,0.6,29.1,0.0,0.0
30701,"Sausage, pure pork, cooked","meat, egg and fish",322.0,13.8,1.3,29.0,0.0,0.0
25035,"Sauté of lamb with curry, prepacked",starters and dishes,0.0,10.5,0.0,13.9,0.0,1.0
30730,Saveloy or cervelat,"meat, egg and fish",278.0,11.9,1.56,24.8,0.63,0.4
30732,"Saveloy or cervelat with garlic, pure pork","meat, egg and fish",297.0,12.5,0.2,27.4,0.0,0.0
30731,"Saveloy or cervelat, from Obernai Alsace","meat, egg and fish",305.0,13.0,1.0,27.5,0.6,0.6
11062,"Savory, dried",miscellaneous,264.0,6.73,23.0,5.91,0.0,45.7
7814,"Savoury cake (with cheese, vegetables, meat, fish, poultry, etc.), prepacked",starters and dishes,321.0,11.6,25.6,18.4,2.68,2.3
25509,"Savoy-style fondue cheese preparation (cheese, white wine …), prepacked",starters and dishes,237.0,14.9,3.4,17.1,0.61,0.2
23050,Savoy-style sponge cake,sugar and confectionery,260.0,5.9,56.3,0.8,0.0,1.5
10004,"Scallop, with coral, cooked","meat, egg and fish",110.0,20.2,3.22,1.77,0.0,0.0
10003,"Scallop, with coral, raw","meat, egg and fish",83.0,17.0,0.78,1.31,0.0,0.0
10045,"Scallop, without coral, raw","meat, egg and fish",83.6,17.9,1.15,0.84,0.0,0.0
25229,"Schnitzel or stick, soybean and wheat-based (vegan), prepacked",starters and dishes,245.0,16.9,18.8,10.0,0.0,5.41
25228,"Schnitzel, soybean and wheat-based (not vegan), prepacked",starters and dishes,260.0,14.4,16.8,13.9,1.28,4.39
25230,"Schnitzel, soybean, wheat and cheese-based, cordon bleu-style, prepacked",starters and dishes,247.0,15.2,15.1,13.1,2.05,3.28
20986,"Sea belt (Saccharina latissima), dried or dehydrated",miscellaneous,205.0,9.94,23.1,1.39,0.23,30.2
20985,"Sea lettuce (Ulva sp.), dried or dehydrated",miscellaneous,203.0,15.7,13.8,1.95,0.22,33.5
20992,"Sea thong (Himanthalia elongata), dried or dehydrated",miscellaneous,227.0,9.9,26.4,2.28,0.03,30.8
26092,"Sea trout, raw","meat, egg and fish",114.0,19.6,0.81,3.63,0.0,0.0
8292,"Seafood terrine, with or without fish, prepacked","meat, egg and fish",190.0,9.13,7.89,13.3,1.74,1.2
10080,"Seafood, cooked, frozen","meat, egg and fish",79.5,13.5,2.83,1.57,0.0,0.0
20983,"Seaweed, Sea fennel, fresh, raw",miscellaneous,39.4,2.57,3.43,0.66,1.66,4.72
20982,"Seaweed, Spirulina (spirulina sp.), fresh, raw",miscellaneous,36.1,5.92,2.02,0.39,0.3,0.4
11085,"Seaweed, agar, dried",miscellaneous,0.0,6.21,0.0,0.3,2.97,0.0
11084,"Seaweed, agar, raw",miscellaneous,28.4,0.54,6.25,0.03,0.28,0.5
15065,"Seeds and peanuts, dried, salted (average)","fruits, vegetables, legumes and nuts",630.0,20.4,17.6,50.1,5.15,7.13
15066,"Seeds and peanuts, dried, unsalted (average)","fruits, vegetables, legumes and nuts",632.0,15.5,10.5,55.0,5.55,10.7
25598,"Seitan, prepacked",miscellaneous,134.0,20.6,6.74,2.5,0.81,0.9
12845,"Selles-sur-Cher cheese, from goat's milk",milk and milk products,289.0,18.8,1.17,23.5,0.58,0.0
23534,"Semolina pudding with raisins and caramel sauce, refrigerated",milk and milk products,146.0,3.79,24.5,3.57,18.8,0.3
39218,"Semolina pudding, refrigerated",milk and milk products,132.0,3.41,18.9,4.73,12.8,0.33
17400,Sesame oil,fats and oils,900.0,0.0,0.0,100.0,0.0,0.0
15010,Sesame seed,"fruits, vegetables, legumes and nuts",606.0,17.7,12.8,49.7,0.3,11.8
15038,"Sesame seed, grilled, husked","fruits, vegetables, legumes and nuts",582.0,17.0,9.14,48.0,0.48,16.9
15035,"Sesame seed, husked","fruits, vegetables, legumes and nuts",620.0,20.4,10.3,51.0,0.48,11.6
13405,"Shaddock, flesh without skin, without seeds, raw, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.48,0.0,0.3,0.0,0.0
20255,"Shallot, cooked","fruits, vegetables, legumes and nuts",69.3,2.13,13.5,0.5,6.3,3.4
20097,"Shallot, raw","fruits, vegetables, legumes and nuts",61.7,1.81,12.2,0.5,3.3,2.6
20335,"Shallot, sautéed/pan-fried, without added fat","fruits, vegetables, legumes and nuts",67.3,2.0,12.3,0.4,3.8,2.9
26233,"Shallow-water Cape hake, frozen, raw","meat, egg and fish",78.0,16.1,0.0,1.52,0.0,0.0
5004,Shandy (beer + lemonade),beverages,39.0,0.0,6.33,0.0,5.4,0.0
5005,"Shandy, prepacked (<1° alcohol), flavoured or plain",beverages,32.0,0.0046,7.11,0.021,6.47,0.21
26162,"Shark, raw","meat, egg and fish",115.0,20.8,1.34,2.91,0.0,0.0
16110,Shea butter or shea oil,fats and oils,900.0,0.0,0.0,100.0,0.0,0.0
19250,"Sheep milk, whole",milk and milk products,103.0,5.68,4.5,6.97,4.5,0.0
21004,"Sheep, foot, raw","meat, egg and fish",204.0,18.1,0.0,14.6,0.0,0.0
21005,"Sheep, head, raw","meat, egg and fish",204.0,18.1,0.0,14.6,0.0,0.0
25009,"Shepherd's pie or cottage pie with meat, prepacked",starters and dishes,138.0,5.99,9.39,8.22,1.47,1.43
25587,"Shepherd's pie with duck, prepacked, cooked",starters and dishes,168.0,7.0,10.5,10.2,1.7,1.2
25195,"Shepherd's pie with duck, prepacked, to cook",starters and dishes,146.0,6.82,8.51,9.06,1.96,1.55
20212,"Shiitake mushroom, cooked","fruits, vegetables, legumes and nuts",60.9,1.56,12.3,0.22,3.84,2.1
20211,"Shiitake mushroom, dried","fruits, vegetables, legumes and nuts",316.0,9.58,63.9,0.99,2.21,11.5
23399,"Short crust pastry, prepacked, cooked (average)",cereal products,473.0,7.47,46.4,26.4,4.9,8.5
23415,"Short crust pastry, pure butter, frozen, prepacked, raw",cereal products,387.0,5.65,43.3,20.7,7.55,1.6
23414,"Short crust pastry, pure butter, prepacked, raw",cereal products,390.0,5.93,45.0,20.0,2.5,2.0
23412,"Short crust pastry, with vegetal fat, prepacked, cooked",cereal products,473.0,7.47,46.4,26.4,4.9,8.5
23410,"Short crust pastry, with vegetal fat, prepacked, raw",cereal products,392.0,5.17,42.7,21.7,3.0,1.67
23416,"Short crust pastryt, pure butter, prepacked, cooked",cereal products,497.0,7.58,61.1,23.9,3.22,1.7
23442,"Shortbread dough, prepacked, cooked",cereal products,504.0,5.7,64.3,24.6,22.9,1.5
23440,"Shortbread dough, prepacked, raw",cereal products,419.0,5.31,50.0,21.8,13.0,0.95
23446,"Shortbread dough, pure butter, frozen, prepacked, raw",cereal products,423.0,4.9,60.9,17.5,21.3,1.2
23448,"Shortbread dough, pure butter, prepacked, cooked",cereal products,469.0,6.2,63.0,20.9,20.1,1.9
23444,"Shortbread dough, pure butter, prepacked, raw",cereal products,383.0,5.95,53.6,15.8,13.4,1.65
24071,"Shortbread pastry biscuit, from bakery",sugar and confectionery,484.0,8.38,59.4,22.9,22.0,3.3
10023,Shrimp fritters,"meat, egg and fish",260.0,6.5,35.5,10.0,11.0,1.0
10007,"Shrimp or prawn, boiled","meat, egg and fish",91.3,20.5,0.2,0.79,0.0,0.0
10101,"Shrimp or prawn, farmed, boiled (average)","meat, egg and fish",100.0,22.5,0.64,0.85,0.0,0.0
10038,"Shrimp or prawn, frozen, raw","meat, egg and fish",105.0,23.4,0.74,0.9,0.0,0.5
10086,"Shrimp or prawn, peeled, boiled, refrigerated, prepacked","meat, egg and fish",92.5,18.3,2.6,1.02,0.055,0.1
10021,"Shrimp or prawn, raw","meat, egg and fish",99.0,19.7,3.21,0.84,0.0,0.0
10100,"Shrimp or prawn, wild, boiled","meat, egg and fish",97.3,22.0,0.04,1.01,0.0,0.0
25540,Shrimps on skewer,starters and dishes,140.0,16.4,1.6,7.38,0.81,0.7
26068,"Skipjack tuna, raw","meat, egg and fish",97.1,22.0,0.0,1.01,0.0,0.0
25437,Small cheese chou-pastry puff,starters and dishes,399.0,16.2,22.7,26.6,0.56,1.9
30125,Smoked Alsatian sausage or Landjäger,"meat, egg and fish",300.0,19.0,0.0,24.9,0.0,0.0
30102,"Smoked sausage, raw","meat, egg and fish",336.0,15.6,0.0,30.4,0.0,0.0
2500,"Smoothie, no precision on fruit content and other ingredients",beverages,60.2,0.62,12.9,0.26,11.7,1.08
10042,"Snail in parsley butter, prepacked, cooked","meat, egg and fish",275.0,12.9,1.75,23.7,0.0,1.25
10008,"Snail, raw","meat, egg and fish",77.9,16.1,1.29,0.92,0.0,0.0
10099,"Snail, without added fat, cooked","meat, egg and fish",84.7,16.6,1.39,1.4,0.3,0.0
25399,"Snails in puff pastry, prepacked",starters and dishes,321.0,6.69,23.1,22.1,1.09,1.74
26147,"Snapper, cooked","meat, egg and fish",121.0,26.3,0.0,1.72,0.0,0.0
26146,"Snapper, raw","meat, egg and fish",94.1,20.5,0.0,1.34,0.0,0.0
20216,"Snow pea, boiled/cooked in water","fruits, vegetables, legumes and nuts",30.9,2.25,3.39,0.3,2.3,2.8
20243,"Snow pea, cooked","fruits, vegetables, legumes and nuts",47.3,3.5,5.92,0.38,4.82,3.1
20173,"Snow pea, raw","fruits, vegetables, legumes and nuts",43.0,2.8,6.2,0.2,4.0,2.6
11507,Sodium bicarbonate,miscellaneous,0.4,0.1,0.0,0.0,0.0,0.0
23945,"Soft cake filled with chocolate and milk, with chocolate coating prepacked",sugar and confectionery,446.0,5.81,52.9,23.1,35.3,1.58
31073,"Soft cake filled with chocolate and milk, with chocolate coating, prepacked, refrigerated",sugar and confectionery,449.0,5.95,42.4,28.0,35.5,1.6
23944,"Soft cake filled with chocolate and with chocolate coating, prepacked",sugar and confectionery,440.0,5.0,53.8,21.8,31.3,2.7
23939,"Soft cake filled with chocolate, prepacked",sugar and confectionery,414.0,5.44,55.4,18.2,30.4,3.2
23941,"Soft cake filled with fruits, mini sponge roll type, prepacked",sugar and confectionery,374.0,4.63,57.7,12.8,33.9,4.5
23938,"Soft cake with nuts, prepacked",sugar and confectionery,418.0,6.35,48.8,21.5,36.5,1.9
24680,"Soft cake, filled with orange paste and sugar icing coating",sugar and confectionery,359.0,4.1,80.0,2.1,47.0,1.7
23935,"Soft cake, plain, prepacked",sugar and confectionery,438.0,5.42,53.1,22.4,27.3,1.23
23594,"Soft cake, plain, sponge cake type, prepacked",sugar and confectionery,378.0,6.7,57.6,13.2,30.5,0.8
23943,"Soft cake, with chocolate chips, prepacked",sugar and confectionery,442.0,5.38,50.2,23.6,28.7,3.7
24675,"Soft cake, with chocolate, gluten free, prepacked",sugar and confectionery,434.0,5.38,49.6,24.4,28.9,2.18
23937,"Soft cake, with fruits, prepacked",sugar and confectionery,382.0,3.0,69.0,10.0,52.0,2.0
23103,"Soft cake, with lemon, prepacked",sugar and confectionery,411.0,6.81,49.6,20.4,30.5,1.0
24674,"Soft cake, without chocolate, gluten free, prepacked",sugar and confectionery,443.0,4.74,50.7,24.2,24.3,1.62
12824,"Soft ripened cheese with bloomy rind, from ewe's milk",milk and milk products,297.0,18.0,0.0,25.2,0.0,0.0
23851,"Soft waffle (Brussels-style), plain or with sugar(s), prepacked",sugar and confectionery,455.0,6.19,52.1,24.1,26.9,2.4
23852,"Soft waffle (Brussels-style), with chocolate, prepacked",sugar and confectionery,460.0,5.59,54.4,23.9,27.7,2.36
12003,"Soft-ripened cheese with bloomy rind (Camembert-type cheese), from cow's milk",milk and milk products,271.0,19.7,0.0,21.5,0.0,0.0
12820,"Soft-ripened cheese with bloomy rind, from goat's milk, Camembert-type cheese",milk and milk products,288.0,19.0,0.0,23.8,0.0,0.0
12004,"Soft-ripened cheese with bloomy rind, reduced fat (Camembert-type cheese), from cow's milk",milk and milk products,178.0,22.6,1.07,9.3,0.0,0.0
12015,"Soft-ripened cheese with bloomy rind, square or brick , from cow's milk",milk and milk products,330.0,17.8,0.0,28.8,0.0,0.05
12008,"Soft-ripened cheese, double cream, around 30% fat, with bloomy rind, from cow's milk",milk and milk products,346.0,16.6,0.64,30.9,0.38,0.041
12814,"Soft-ripened cheese, from goat's milk",milk and milk products,286.0,19.5,0.72,23.0,0.69,0.0
12033,"Soft-ripened cheese, triple cream, around 3840% fat, from cow's milk",milk and milk products,380.0,10.5,1.05,37.2,0.85,0.0
12034,"Soft-ripened cheese, washed rind (average)",milk and milk products,313.0,20.0,0.42,25.9,0.37,0.087
12050,"Soft-ripened washed, bloomy and coloured rind cheese, from cow's milk",milk and milk products,336.0,18.2,1.0,29.0,1.0,0.0
12041,"Soft-ripened washed-rind cheese, from cow's milk",milk and milk products,311.0,20.3,0.0,25.7,0.0,0.0
12035,"Soft-ripened washed-rind cheese, reduced fat, from cow's milk",milk and milk products,200.0,21.6,1.0,12.4,0.0,0.0
24006,"Soja biscuit, fortified with vitamins and minerals",sugar and confectionery,444.0,10.9,60.3,16.1,20.3,6.6
16080,"Solid vegetal fat (margarine type), for frying",fats and oils,898.0,0.25,0.0,99.8,0.0,0.0
39528,"Sorbet, cone",ice cream and sorbet,216.0,1.82,38.2,5.78,27.7,1.85
39524,"Sorbet, in box",ice cream and sorbet,122.0,0.41,28.7,0.56,24.9,0.99
39525,"Sorbet, in individual cup",ice cream and sorbet,126.0,0.5,28.4,1.03,25.5,0.96
31013,"Sorbet, stick",ice cream and sorbet,103.0,0.23,24.8,0.28,22.4,0.34
9360,"Sorghum, wholegrain, raw",cereal products,349.0,10.6,65.4,3.46,2.48,6.7
11302,"Sorrel sauce, prepacked",miscellaneous,153.0,1.3,1.7,15.0,1.7,3.2
20111,"Sorrel, raw","fruits, vegetables, legumes and nuts",23.4,1.89,1.6,0.65,1.54,1.8
25969,Soup (average),starters and dishes,39.5,1.42,4.81,1.42,1.61,0.94
25976,"Soup, Asian-style with chicken and noodles, prepacked, to be reheated",starters and dishes,67.6,3.96,6.3,2.75,1.61,0.94
25923,"Soup, Asian-style with noodles, dehydrated and reconstituted",starters and dishes,38.4,1.12,5.69,1.14,1.17,0.47
25955,"Soup, Asian-style with noodles, prepacked, to be reheated",starters and dishes,33.5,1.3,4.06,1.23,0.59,0.52
25924,"Soup, Moroccan, dehydrated and reconstituted",starters and dishes,39.9,2.07,6.43,0.46,1.34,1.03
25932,"Soup, asparagus, dehydrated and reconstituted",starters and dishes,37.4,0.79,5.38,1.34,1.19,0.36
25968,"Soup, asparagus, prepacked, to be reheated",starters and dishes,57.6,1.54,3.8,3.8,1.02,1.05
25975,"Soup, beef and vermicelli, dehydrated and reconstituted",starters and dishes,22.6,0.87,4.29,0.15,0.67,0.28
25913,"Soup, carrots, prepacked, to be reheated",starters and dishes,35.8,0.68,4.03,1.61,1.81,1.26
25934,"Soup, cereals and vegetables, dehydrated and reconstituted",starters and dishes,47.8,1.4,6.8,1.4,1.2,1.2
25928,"Soup, chicken and vegetables, dehydrated and reconstituted",starters and dishes,27.3,0.99,4.58,0.44,0.55,0.51
25901,"Soup, chicken and vegetables, prepacked, to be reheated",starters and dishes,30.8,3.09,2.6,0.8,1.2,0.4
25950,"Soup, chicken and vermicelli, dehydrated and reconstituted",starters and dishes,21.2,0.78,3.85,0.24,0.56,0.32
25908,"Soup, chicken and vermicelli, prepacked, to be reheated",starters and dishes,23.2,1.24,3.28,0.56,0.74,0.25
25915,"Soup, chorba frik, with meat and frik",starters and dishes,62.9,3.75,5.4,2.5,0.9,1.9
25919,"Soup, fish and/or crustacean, dehydrated and reconstituted",starters and dishes,40.9,0.91,5.66,1.54,1.12,0.39
25904,"Soup, fish and/or crustacean, prepacked, to be reheated",starters and dishes,50.0,4.11,2.71,2.35,0.86,0.8
25967,"Soup, gazpacho type, cold, prepacked",starters and dishes,40.2,0.81,3.21,2.33,2.7,1.07
25964,"Soup, green vegetables, dehydrated and reconstituted",starters and dishes,32.0,0.63,4.84,1.05,0.62,0.48
25963,"Soup, green vegetables, prepacked, to be reheated",starters and dishes,35.0,1.13,3.96,1.38,1.06,1.16
25925,"Soup, leek and potato, dehydrated and reconstituted",starters and dishes,36.2,0.76,4.93,1.4,0.88,0.45
25907,"Soup, leek and potato, prepacked, to be reheated",starters and dishes,37.1,0.91,5.12,1.25,1.17,0.88
25900,"Soup, lentil, prepacked, to be reheated",starters and dishes,63.3,3.19,7.64,1.87,0.96,1.59
25956,"Soup, minestrone, dehydrated and reconstituted",starters and dishes,32.4,1.11,5.56,0.44,1.25,1.01
25916,"Soup, minestrone, prepacked, to be reheated",starters and dishes,46.5,1.51,4.97,1.93,1.53,1.65
25972,"Soup, miso, dehydrated, reconstituted",starters and dishes,16.5,1.24,2.37,0.34,0.86,0.098
25905,"Soup, mixed vegetables, dehydrated and reconstituted",starters and dishes,35.5,0.76,5.7,0.91,1.41,0.74
25903,"Soup, mixed vegetables, prepacked, to be reheated",starters and dishes,36.8,0.84,4.5,1.45,1.63,1.23
25936,"Soup, mushroom, dehydrated and reconstituted",starters and dishes,37.7,0.66,4.86,1.67,0.53,0.33
25912,"Soup, mushroom, prepacked, to be reheated",starters and dishes,40.3,0.94,4.1,2.12,0.71,0.61
25942,"Soup, onion, dehydrated and reconstituted",starters and dishes,19.4,0.5,3.36,0.38,0.99,0.34
25910,"Soup, onion, prepacked, to be reheated",starters and dishes,60.8,1.64,4.26,3.83,2.65,1.38
25917,"Soup, pistou, dehydrated and reconstituted",starters and dishes,27.0,1.01,4.77,0.28,0.92,0.69
25953,"Soup, pistou, prepacked, to be reheated",starters and dishes,52.6,1.88,3.94,2.8,1.28,2.06
25954,"Soup, pumpkin, dehydrated and reconstituted",starters and dishes,36.1,0.72,4.95,1.32,2.0,0.81
25945,"Soup, pumpkin, prepacked, to be reheated",starters and dishes,36.2,0.66,4.48,1.51,2.15,0.99
25965,"Soup, split peas, prepacked, to be reheated",starters and dishes,48.8,2.47,5.69,1.47,0.81,1.47
25949,"Soup, tomato and vermicelli, dehydrated and reconstituted",starters and dishes,27.7,0.8,5.36,0.29,1.38,0.33
25933,"Soup, tomato and vermicelli, prepacked, to be reheated",starters and dishes,38.0,1.2,6.09,0.77,2.12,1.01
25935,"Soup, tomato, dehydrated and reconstituted",starters and dishes,39.6,0.98,6.45,0.98,2.65,0.72
25914,"Soup, tomato, prepacked, to be reheated",starters and dishes,36.2,0.76,5.88,0.88,2.99,0.95
25973,"Soup, vegetables and vermicelli, dehydrated and reconstituted",starters and dishes,35.6,0.8,6.19,0.77,1.07,0.33
25974,"Soup, vegetables and vermicelli, prepacked, to be reheated",starters and dishes,37.0,1.07,5.4,1.01,1.76,1.01
25962,"Soup, vegetables with cheese, prepacked, to be reheated",starters and dishes,46.3,1.26,4.77,2.26,1.57,0.92
25957,"Soup, watercress, dehydrated and reconstituted",starters and dishes,25.1,0.42,3.95,0.8,0.31,0.19
25958,"Soup, watercress, prepacked, to be reheated",starters and dishes,34.0,1.0,5.4,0.8,0.9,0.6
13412,"Soursop juice, sampled in the island of La Martinique","fruits, vegetables, legumes and nuts",0.0,0.65,0.0,0.43,0.0,0.0
11214,"Soy ""cream""",miscellaneous,152.0,3.25,2.03,14.7,1.6,0.0
25224,"Soy and wheat burger or bite (not vegan), prepacked",starters and dishes,185.0,17.6,8.19,7.0,2.07,5.24
25223,"Soy and wheat burger or bite (vegan), prepacked",starters and dishes,157.0,19.5,6.76,3.7,2.57,4.86
20925,"Soy dessert, flavoured, with sugar(s), fortified with calcium and vitamin D, refrigerated",milk and milk products,95.6,2.96,15.3,2.05,11.1,1.45
20911,"Soy dessert, flavoured, with sugar(s), fortified with calcium, refrigerated",milk and milk products,95.0,3.25,15.3,1.9,13.2,1.1
20921,"Soy dessert, flavoured, with sugar(s), not fortified, refrigerated",milk and milk products,93.1,2.74,16.0,1.7,12.5,0.8
19694,"Soy dessert, plain, no added sugars, fortified with calcium, fermented, refrigerated",milk and milk products,42.0,3.59,1.1,2.1,0.27,0.6
19693,"Soy dessert, plain, no added sugars, not fortified, fermented, refrigerated",milk and milk products,44.7,3.76,2.05,1.9,0.69,0.8
20929,"Soy dessert, refrigerated (average)",milk and milk products,67.2,3.38,8.19,1.8,7.13,0.93
19696,"Soy dessert, with almonds, with sugar(s), fortified with vitamins and minerals, refrigerated",milk and milk products,56.0,3.65,2.85,2.8,1.09,0.6
20926,"Soy dessert, with fruits, with sugar(s), fortified with calcium and vitamin D, fermented, refrigerated",milk and milk products,85.1,2.76,13.8,1.68,12.5,1.31
19692,"Soy dessert, with fruits, with sugar(s), fortified with calcium, fermented, refrigerated",milk and milk products,86.2,2.74,12.9,2.3,11.6,0.5
19695,"Soy dessert, with fruits, with sugar(s), not fortified, fermented, refrigerated",milk and milk products,78.0,3.31,11.0,1.7,10.6,1.1
29209,"Soy drink with concentrated fruit juice, prepacked",beverages,56.2,2.3,9.5,1.0,5.8,0.0
18903,"Soy drink, flavoured, with sugar(s), fortified in calcium, prepacked",beverages,43.2,3.01,2.89,1.8,2.7,1.1
